Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
100	90.79932	1.7788484	94.71348	86.66288	93.37275	0.055416513	93.437355	93.300285	134.63333	66.5	399999	59.925026	14.177255	104.368034	39.508667	-60.360847	1.6818966	1242.4449467658997
101	90.70282	1.1373565	94.06421	89.13199	93.402534	0.06672553	93.49548	93.3033	139.92857	66.3	403999	59.83142	14.322857	104.85058	39.398945	-60.266533	1.5344776	1253.3420917987823
102	90.161736	1.1971931	94.29207	87.31685	93.41977	0.062288497	93.49903	93.30717	144.96428	66.3	407999	59.84387	14.43889	105.355385	38.951416	-60.285526	1.7442664	1264.0926523208618
103	90.77862	1.1311792	93.89759	88.51452	93.38057	0.061871305	93.45447	93.30012	136.75862	66.5	411999	59.977863	14.407864	104.63458	38.970875	-60.41978	1.4632133	1274.866950750351
104	91.05964	1.4692177	94.43004	88.593346	93.41339	0.06114759	93.49668	93.301094	131.2258	66.2	415999	60.086098	14.359498	105.07437	38.20043	-60.517574	1.3054607	1285.654366493225
105	90.61987	1.0335232	93.61222	88.672646	93.39729	0.059075207	93.49719	93.30009	139.32143	66.4	419999	60.133305	14.179762	105.45408	38.763836	-60.5688	1.5433522	1296.4751770496368
106	90.74871	1.2947716	93.94158	88.903076	93.3756	0.077586554	93.50002	93.30489	137.13333	66.7	423999	60.058	14.16945	104.28131	38.97679	-60.48556	1.3999977	1307.3626372814178
107	91.50681	1.4653934	94.66146	89.5284	93.42357	0.046972774	93.48011	93.30457	126.03226	66.1	427999	60.007187	14.201444	103.7583	38.719067	-60.433643	1.6833031	1318.1180720329285
108	90.75766	1.4349644	94.144875	87.69275	93.37049	0.057235096	93.46465	93.30128	135.66667	66.7	431999	59.8114	14.295461	102.93672	39.57089	-60.23345	1.4199799	1328.870793581009
109	90.856	1.8692714	94.72199	88.25228	93.39461	0.0580901	93.49989	93.30359	135.1	66.5	435999	59.83796	14.292001	103.9291	39.11209	-60.267975	1.4029411	1345.0604190826416
110	90.89572	1.3727846	94.33869	88.65774	93.413345	0.0708719	93.49998	93.30671	134.72414	66.3	439999	59.88606	14.294762	103.604675	39.0541	-60.312244	1.4653355	1359.935780286789
111	90.228676	1.8037287	93.97685	85.724846	93.31848	0.09429963	93.47629	93.21209	146.07408	67.1	443999	59.99177	14.232768	102.78877	38.884556	-60.428658	1.5264333	1372.0324375629425
112	90.65854	1.8570734	94.499054	85.68541	93.36796	0.041648038	93.403854	93.30341	138.26666	66.4	447999	60.151268	14.242526	103.0243	39.019524	-60.577587	1.3824579	1383.4062967300415
113	91.037506	1.9639136	94.94727	86.99505	93.3674	0.043366656	93.45913	93.30429	132.2	66.9	451999	60.240856	14.347034	103.21603	39.292393	-60.679745	1.5397129	1394.2766716480255
114	90.903694	1.5359999	94.29661	87.91476	93.321884	0.076409474	93.49015	93.21312	135.06897	67.1	455999	60.44463	14.354532	103.25333	39.26048	-60.883858	1.3318342	1405.5715277194977
115	91.32321	1.974662	94.524315	86.51834	93.41381	0.06268579	93.49757	93.30166	126.625	66.2	459999	60.6217	14.304106	103.326805	38.882874	-61.0551	1.335883	1417.291002035141
116	91.021416	2.3492382	95.05858	81.90944	93.41605	0.0625547	93.4923	93.30076	135.48276	66.2	463999	60.70417	14.285718	102.713196	39.26929	-61.134624	1.3951863	1429.008938550949
117	91.236046	1.6881034	94.59759	86.494995	93.386055	0.043326747	93.45194	93.30709	130.93549	66.4	467999	60.735638	14.297181	102.23423	38.647537	-61.161716	1.2659831	1440.3205826282501
118	91.013626	1.7508965	94.62853	85.58496	93.38245	0.060756	93.41622	93.20133	134.06667	66.3	471999	60.805458	14.488111	102.34971	38.23035	-61.229168	1.2992444	1451.054630279541
