Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
128	90.74431	1.4287165	94.555725	88.19673	91.99388	0.41704983	92.60233	91.366776	139.2069	80.8	511999	61.336716	14.386049	109.50663	40.731606	-61.79854	1.7658713	3748.371669769287
129	91.01597	2.0239108	94.83959	88.11362	93.21744	0.26247415	93.500275	92.80505	132.93333	68.5	515999	61.513847	14.303954	109.18213	41.931087	-61.97239	1.777393	3777.999002456665
130	90.458885	1.9933136	94.72161	81.7896	93.3595	0.08883696	93.49642	93.1895	143.17857	66.8	519999	61.560017	14.2972145	106.79766	40.878254	-62.015095	1.7910235	3807.2135574817657
131	91.10059	1.2776983	94.37656	88.57378	93.12539	0.3786121	93.49991	92.49122	133.23334	69.6	523999	61.362183	14.260363	105.1581	40.04856	-61.805088	1.550797	3836.641747236252
132	90.92836	1.754889	94.48053	87.616135	93.3903	0.05077565	93.462006	93.30307	134.06667	66.3	527999	61.297905	14.179122	105.33535	39.597916	-61.747406	1.6309702	3865.969969034195
133	90.58424	0.91753083	93.74247	88.61815	93.44575	0.06824129	93.54748	93.30099	139.10715	65.7	531999	61.2643	14.06345	106.520164	40.084282	-61.70965	1.628623	3895.545013189316
134	90.75085	1.3795104	94.52229	87.260315	93.38682	0.07645516	93.50666	93.302574	135.2	66.2	535999	61.21822	14.1233015	107.09329	41.774574	-61.65974	1.5853285	3922.1040477752686
135	90.6494	1.4963082	94.16943	87.85343	93.398254	0.09197553	93.56286	93.300995	136.72414	66.1	539999	61.077587	14.186036	106.48418	41.408268	-61.515236	1.5845319	3948.881158351898
136	90.698814	1.119469	94.408844	88.28426	93.44167	0.08940412	93.57387	93.31031	139.58621	65.8	543999	61.04058	14.339598	106.37339	41.111843	-61.478863	1.6783988	3975.8928158283234
137	90.09118	1.1413943	93.7809	87.63177	93.46553	0.09594137	93.58564	93.30704	146.18518	65.7	547999	61.091503	14.279506	105.30116	41.0164	-61.54545	1.5311885	4002.686607837677
138	90.6267	1.1718024	94.22635	88.48686	93.34224	0.0742722	93.53236	93.30043	138.27586	66.7	551999	61.373352	14.09632	104.66466	41.44151	-61.829525	1.5109254	4029.3613152503967
139	90.50704	1.6586989	94.365685	84.34492	93.376854	0.06876737	93.509796	93.30289	141.67857	66.6	555999	61.491028	13.926294	105.09253	41.60975	-61.945915	1.5703853	4056.2715878486633
140	90.55045	1.0648816	94.06236	88.43395	93.40111	0.054626916	93.51666	93.3102	137.75862	66.4	559999	61.545902	13.917086	106.29739	41.82229	-61.99768	1.5778313	4083.2152647972107
141	90.37705	1.4624476	93.63334	84.18387	93.404945	0.10880671	93.585594	93.21333	142.53572	66.4	563999	61.646145	13.973468	106.70393	41.787952	-62.09483	1.559241	4110.44056892395
142	90.39948	1.7257456	94.26699	83.00508	93.42475	0.049529392	93.49401	93.309875	142.0	66.2	567999	61.60765	13.984489	106.93218	41.319103	-62.053173	1.3968701	4136.735307693481
143	90.28451	1.3330073	93.548416	85.510376	93.43301	0.076912254	93.533585	93.300995	143.03572	66.0	571999	61.587048	14.048944	107.0487	41.11772	-62.027145	1.5684036	4163.797386884689
144	90.63898	1.2745947	94.574234	87.12664	93.31286	0.12501189	93.51239	93.10497	139.42857	67.0	575999	61.495316	14.058572	106.88322	40.65784	-61.9375	1.4414687	4190.605898618698
145	90.73436	2.3114207	94.36923	80.24631	93.385506	0.12626539	93.59982	93.20315	138.48276	66.6	579999	61.55478	14.1614275	107.202614	40.047245	-61.99132	1.5296878	4217.783036470413
146	90.559555	0.7199082	91.40625	87.73248	93.40723	0.07819093	93.52417	93.281265	138.44827	66.3	583999	61.574566	14.23139	106.54468	41.176445	-62.01657	1.2296897	4244.3479425907135
147	90.80898	0.6772898	93.62119	90.00116	93.39327	0.13349946	93.59837	93.21983	135.76666	66.4	587999	61.681522	14.183224	106.88539	40.66313	-62.121773	1.5938743	4273.520627498627
148	90.929695	0.4524069	91.80693	90.20112	93.37599	0.09021296	93.501205	93.201225	135.41379	66.7	591999	61.7444	14.2018	106.98102	40.76877	-62.188866	1.5568494	4303.233010053635
149	91.06898	1.0106449	94.05189	89.739525	93.356125	0.06004521	93.49912	93.30187	133.36667	66.8	595999	61.669697	14.213765	107.91827	40.861416	-62.1008	1.6480739	4332.526401281357
150	90.86546	1.2588563	94.46158	88.57767	93.34337	0.042197797	93.396805	93.28109	134.96666	67.2	599999	61.53604	14.400162	107.37054	40.953655	-61.969624	1.4379665	4361.3073835372925
