Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
275	210.30037	94.99977	286.82608	-9.611178	197.6597	71.634186	284.39594	61.085693	360.91666	526.9	1374999	59.38925	29.359816	201.99553	-824.5689	-59.751076	25.036993	12649.127173185349
276	130.80922	74.739586	221.99042	14.762369	85.53014	74.39642	214.31482	-42.28475	644.5	952.2	1379999	59.602318	29.071507	183.96468	-636.7317	-59.96955	24.389704	12706.987926006317
277	73.09971	103.542595	268.17194	-50.19477	5.9410844	98.71663	221.12645	-66.681946	759.1429	905.7	1384999	59.367058	29.056747	204.45859	-411.4254	-59.730217	22.984993	12770.37113404274
278	176.78412	81.547646	248.0496	-31.876486	169.32657	77.610115	263.53165	38.15911	520.2	575.3	1389999	59.790863	28.812214	221.42294	-488.76312	-60.16928	24.245296	12816.722004175186
279	191.39359	66.99613	244.71466	46.358326	202.473	45.476353	257.7376	104.703896	580.875	575.1	1394999	60.24247	29.075197	203.62357	-389.26147	-60.618355	23.244867	12863.542315721512
280	127.32589	126.0497	262.24307	-48.512405	28.375538	99.62879	244.07785	-61.68299	723.8571	767.6	1399999	59.991257	29.725517	200.05469	-498.62247	-60.339188	24.00213	12923.015098571777
281	201.13618	44.77071	260.76382	141.5066	91.474174	124.08443	257.47116	-27.689236	663.875	634.8	1404999	59.669525	29.030668	181.79716	-782.56244	-60.037937	25.01745	12974.315329313278
282	160.32935	77.41897	265.97214	28.810957	177.37222	73.8469	255.49554	43.842106	656.1429	602.0	1409999	59.46257	28.57251	180.1752	-499.1566	-59.819214	24.660337	13025.551016330719
283	137.0954	108.93165	257.3284	-42.737198	131.25894	93.9458	246.07074	10.249185	606.55554	302.9	1414999	59.577736	28.49569	181.39426	-439.2234	-59.948574	23.255657	13070.737891435623
284	146.01564	106.2088	256.9133	-36.08413	125.25194	109.18641	256.11884	-17.323603	417.33334	280.9	1419999	59.467804	28.738987	188.17044	-493.39862	-59.835564	23.943521	13112.684448719025
285	158.44977	82.725334	248.2058	22.15963	137.97316	98.91507	282.07162	-5.9576797	553.2222	434.2	1424999	59.565235	29.445545	188.64925	-468.67447	-59.937714	22.737503	13156.12068939209
286	190.44316	79.02926	257.82434	19.283068	33.00128	139.70715	242.1983	-116.03124	353.57144	760.1	1429999	59.534668	29.848755	186.95895	-456.97806	-59.905537	24.157547	13204.936450242996
287	185.41194	94.2075	263.39035	-27.535227	67.063805	111.65358	243.44978	-101.08976	324.53333	501.1	1434999	59.61257	30.377068	183.55798	-484.05682	-60.002537	23.76205	13250.2367477417
288	188.87956	85.05106	244.75699	-61.445267	139.05148	99.68654	258.8874	-22.604614	331.86667	422.7	1439999	59.504578	30.39318	182.61948	-403.15094	-59.871338	21.853373	13294.853859424591
289	122.13826	131.10147	242.78441	-148.66216	14.499815	165.33769	242.5927	-129.36589	321.7857	731.5	1444999	59.348087	29.927517	213.10051	-474.14752	-59.73837	24.069868	13347.307106018066
290	131.55971	120.10117	287.35248	-111.298645	139.36807	139.33307	262.72604	-84.915726	435.75	394.8	1449999	59.603485	28.865025	192.22745	-509.09094	-59.987877	22.845203	13390.240247011185
291	138.38889	107.07961	260.09442	-94.232124	118.582275	106.37768	246.42393	-26.563604	498.45456	547.0	1454999	59.90318	28.169706	190.60423	-499.0089	-60.299538	22.598663	13432.78921699524
292	160.38734	126.04423	277.10004	-75.762	158.65776	88.4202	239.86194	-62.222794	444.36365	574.7	1459999	60.65263	28.423079	184.42796	-536.34174	-61.032436	22.100006	13475.40600180626
293	193.30783	99.19527	290.22412	-13.379555	224.89636	81.07146	280.1182	8.864229	230.38095	343.0	1464999	60.5411	29.091364	196.06116	-527.39557	-60.902824	22.798012	13512.769973993301
294	198.98036	81.63893	293.87463	13.013277	208.93599	70.59244	261.2675	28.036499	365.14285	428.9	1469999	60.400368	29.588585	205.64389	-551.3283	-60.785362	22.62372	13552.532363653183
295	229.4374	31.756584	273.91635	146.85428	223.19055	30.575758	265.7226	144.74059	399.91666	292.4	1474999	60.585426	30.020409	206.34862	-515.2826	-60.957005	22.430073	13590.767815589905
296	164.82893	106.09669	275.33313	-24.732779	152.64603	93.98106	258.34033	-29.942436	252.80952	382.6	1479999	60.482075	31.273619	206.23799	-584.8342	-60.854336	23.64904	13629.131053209305
297	216.93547	65.49369	283.9963	-1.5537465	181.53618	92.12874	260.22937	8.738391	262.0	376.9	1484999	60.49336	31.920849	208.06705	-545.61224	-60.863674	21.481588	13668.579308748245
298	150.28342	98.97511	252.6379	-41.894318	190.22731	93.71631	265.01645	-79.616234	397.7857	322.0	1489999	60.545914	31.886673	209.80087	-525.4172	-60.94035	22.057634	13707.430000543594
299	117.912155	159.09393	271.19046	-221.66821	-33.948833	216.93341	257.2964	-244.97865	456.0	251.3	1494999	60.733948	31.35288	211.96251	-470.16077	-61.147987	21.831085	13746.243792533875
300	27.323809	165.00185	277.07056	-187.22873	83.1261	171.3645	246.77757	-239.90376	393.83334	380.3	1499999	61.013153	30.942926	213.19891	-448.61917	-61.418507	21.363016	13788.00817990303
