Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
135	-153.8297	89.19458	-9.746486	-359.6787	-181.47078	104.265526	-8.52035	-350.9697	200.0	200.0	539999	12.875382	36.67641	32.056713	-234.41313	-13.344095	5.4578886	3350.005023241043
136	-149.27455	86.10553	-8.120955	-266.45334	-139.10918	60.60621	-12.133978	-239.43254	200.0	200.0	543999	11.827937	36.48847	29.914768	-235.22617	-12.289672	5.331562	3376.9190340042114
137	-201.95874	94.52622	-9.975486	-375.1046	-148.6191	42.70955	-123.7639	-235.53365	200.0	200.0	547999	10.868555	36.49194	30.155748	-236.45686	-11.292431	4.9423485	3407.9324045181274
138	-125.712036	49.96102	-7.632315	-232.68622	-180.14706	99.76896	-9.711619	-351.26337	200.0	200.0	551999	10.28112	36.19388	32.069084	-235.61429	-10.776996	4.8992996	3437.5807633399963
139	-165.41931	74.172615	-9.644655	-360.82452	-150.94937	75.42194	-6.0675683	-257.96957	200.0	200.0	555999	10.16626	36.484375	29.26905	-235.5977	-10.60317	4.754955	3467.947316646576
140	-166.86186	56.621292	-119.0917	-268.01575	-131.66641	92.2839	-3.8574557	-233.57785	200.0	200.0	559999	9.98375	36.30644	34.237766	-237.78113	-10.526969	4.9084387	3495.9116411209106
141	-167.89229	64.371155	-119.38267	-342.84854	-136.01826	83.71209	-4.93736	-248.15846	200.0	200.0	563999	13.424877	36.93078	39.78713	-236.49135	-14.216791	5.773076	3522.961058616638
142	-151.3182	79.07381	-7.46414	-269.5623	-165.84428	49.9889	-129.34256	-248.18301	200.0	200.0	567999	17.130596	37.110004	38.589607	-234.88503	-17.75586	6.6525226	3547.636295080185
143	-168.16663	74.067024	-10.31397	-353.04276	-138.92197	61.698277	-8.419439	-239.86398	200.0	200.0	571999	18.23851	36.667263	39.95456	-235.03606	-18.824879	6.9339986	3572.0557899475098
144	-149.88307	58.741848	-8.912045	-256.05362	-134.44666	93.42593	-9.873771	-242.57204	200.0	200.0	575999	16.8641	36.471657	34.954674	-231.07492	-17.37128	6.099836	3595.331018924713
145	-153.06712	82.31737	-8.82509	-285.20377	-127.74148	74.1829	-8.6703825	-257.5265	200.0	200.0	579999	15.423618	36.164753	39.02346	-232.88344	-15.8915615	6.297199	3618.8343422412872
146	-157.03996	90.7372	-7.4861627	-360.86124	-149.96011	45.632034	-123.02645	-244.99689	200.0	200.0	583999	13.565691	35.52767	33.585396	-231.78737	-14.006512	5.272645	3644.8597815036774
147	-182.18523	79.31087	-5.9906864	-360.16055	-151.37375	104.63905	-5.7924123	-354.81113	200.0	200.0	587999	13.080841	35.61981	33.630424	-232.86455	-13.653394	5.2021832	3668.7434520721436
148	-138.49467	87.55437	-8.398654	-354.18427	-116.91206	34.905933	-12.478831	-131.63002	200.0	200.0	591999	13.810351	36.043358	34.642487	-234.74606	-14.3319025	5.121282	3692.135162830353
149	-184.1213	99.53949	-10.939532	-367.6713	-177.19516	64.60661	-120.6394	-271.13965	200.0	200.0	595999	12.841139	35.550095	33.63462	-235.53104	-13.278684	5.4121866	3715.490891456604
150	-143.03848	74.67137	-9.488005	-350.3384	-167.97472	111.641815	-7.711426	-339.8871	200.0	200.0	599999	11.271482	35.37783	31.56864	-232.72887	-11.707326	4.749061	3738.9470088481903
